epoch,accuracy,f1_score,iou_m,loss,precision_m,recall_m,val_accuracy,val_f1_score,val_iou_m,val_loss,val_precision_m,val_recall_m
0,0.427001953125,0.0697195902466774,0.0366390086710453,0.6895753741264343,0.1864522248506546,0.4663797616958618,0.8407628536224365,0.0,0.0,0.6506969928741455,0.0,0.0
1,0.85076904296875,0.0,0.0,0.6376672983169556,0.0,0.0,0.8407628536224365,0.0,0.0,0.6072927117347717,0.0,0.0
2,0.85076904296875,0.0,0.0,0.5917073488235474,0.0,0.0,0.8407628536224365,0.0,0.0,0.5602630376815796,0.0,0.0
3,0.85076904296875,0.0,0.0,0.5413945913314819,0.0,0.0,0.8407628536224365,0.0,0.0,0.5136896967887878,0.0,0.0
4,0.85076904296875,0.0,0.0,0.4924544095993042,0.0,0.0,0.8407628536224365,0.0,0.0,0.4754631519317627,0.0,0.0
5,0.85076904296875,0.0,0.0,0.45626524090766907,0.0,0.0,0.8407628536224365,0.0,0.0,0.458569198846817,0.0,0.0
6,0.85076904296875,0.0,0.0,0.4428096413612366,0.0,0.0,0.8407628536224365,0.0,0.0,0.46619489789009094,0.0,0.0
7,0.85076904296875,0.0,0.0,0.44837987422943115,0.0,0.0,0.8407628536224365,0.0,0.0,0.47763049602508545,0.0,0.0
8,0.85076904296875,0.0,0.0,0.4564761519432068,0.0,0.0,0.8407628536224365,0.0,0.0,0.47536906599998474,0.0,0.0
9,0.85076904296875,0.0,0.0,0.45153337717056274,0.0,0.0,0.8407628536224365,0.0,0.0,0.46135565638542175,0.0,0.0
10,0.85076904296875,0.0,0.0,0.4383355975151062,0.0,0.0,0.8407628536224365,0.0,0.0,0.44573915004730225,0.0,0.0
11,0.85076904296875,0.0,0.0,0.42557626962661743,0.0,0.0,0.8407628536224365,0.0,0.0,0.4368937015533447,0.0,0.0
12,0.85076904296875,0.0,0.0,0.4211423397064209,0.0,0.0,0.8407628536224365,0.0,0.0,0.4347383677959442,0.0,0.0
13,0.85076904296875,0.0,0.0,0.42114517092704773,0.0,0.0,0.8407628536224365,0.0,0.0,0.43146711587905884,0.0,0.0
14,0.85076904296875,0.0,0.0,0.41718053817749023,0.0,0.0,0.8407628536224365,0.0,0.0,0.42335066199302673,0.0,0.0
15,0.85076904296875,0.0,0.0,0.40821999311447144,0.0,0.0,0.8407628536224365,0.0,0.0,0.4136168658733368,0.0,0.0
16,0.85076904296875,0.0,0.0,0.3984449505805969,0.0,0.0,0.8407628536224365,0.0,0.0,0.40719345211982727,0.0,0.0
17,0.85076904296875,0.0,0.0,0.39197462797164917,0.0,0.0,0.8407628536224365,0.0,0.0,0.40124931931495667,0.0,0.0
18,0.85076904296875,0.0,0.0,0.38508540391921997,0.0,0.0,0.8407628536224365,0.0,0.0,0.3914017975330353,0.0,0.0
19,0.85076904296875,0.0,0.0,0.37474000453948975,0.0,0.0,0.8407628536224365,0.0,0.0,0.37980911135673523,0.0,0.0
20,0.85076904296875,0.0,0.0,0.36495402455329895,0.0,0.0,0.8407628536224365,0.0,0.0,0.3681598901748657,0.0,0.0
21,0.85076904296875,0.0,0.0,0.3537946343421936,0.0,0.0,0.8407628536224365,0.0,0.0,0.3541094958782196,0.0,0.0
22,0.85076904296875,0.0,0.0,0.3404596447944641,0.0,0.0,0.8407628536224365,0.0,0.0,0.33963868021965027,0.0,0.0
23,0.85076904296875,0.0,0.0,0.32674288749694824,0.0,0.0,0.8407628536224365,0.0,0.0,0.32456275820732117,0.0,0.0
24,0.85076904296875,0.0,0.0,0.31169992685317993,0.0,0.0,0.8407628536224365,0.0,0.0,0.30654773116111755,0.0,0.0
25,0.85076904296875,0.0,0.0,0.29397261142730713,0.0,0.0,0.8407628536224365,0.0,0.0,0.2852666676044464,0.0,0.0
26,0.85076904296875,0.001351756975054741,0.00036885245935991406,0.2735246419906616,0.44999992847442627,0.0006768952589482069,0.8407628536224365,0.002640611957758665,0.0007215007208287716,0.2631443738937378,0.4999999403953552,0.0013238019309937954
27,0.85076904296875,0.01189951878041029,0.003287635277956724,0.2520679831504822,0.6545454263687134,0.006032772362232208,0.8407628536224365,0.06270377337932587,0.018037518486380577,0.24218520522117615,0.5952380895614624,0.03309505060315132
28,0.85076904296875,0.06743992120027542,0.01963052526116371,0.23167285323143005,0.6038461923599243,0.036009788513183594,0.8405330777168274,0.21269217133522034,0.07074927538633347,0.22151464223861694,0.5845237970352173,0.1299973428249359
29,0.8505859375,0.2379414439201355,0.08111952990293503,0.21193592250347137,0.6039153933525085,0.14904478192329407,0.8405330777168274,0.3599776029586792,0.1391930878162384,0.20283132791519165,0.6075472235679626,0.2557585537433624
30,0.8504638671875,0.344811350107193,0.13205549120903015,0.194055438041687,0.5946842432022095,0.2427949607372284,0.8405330777168274,0.4213999807834625,0.1747838705778122,0.18702706694602966,0.6126262545585632,0.3211543560028076
31,0.85040283203125,0.41667068004608154,0.17421847581863403,0.1792995184659958,0.5958167314529419,0.3204152584075928,0.8403033018112183,0.477935254573822,0.2158273309469223,0.17600701749324799,0.6000000238418579,0.3971405625343323
32,0.8502197265625,0.4662472903728485,0.20969867706298828,0.1688416302204132,0.5882164239883423,0.3861878514289856,0.8403033018112183,0.4787656366825104,0.21654675900936127,0.16586682200431824,0.5996015667915344,0.3984643816947937
